;TCO (€/km);LCE (gGHG/km);TCO_Capex (€);TCO_Opex (€/km);Em_fc (gGHG/km);Em_vc (gGHG);FE;E_batt;P_batt;P_fc;C3;C5;Em_elFC;Em_elVC;cd;cd_phev;Em_elBatt;L;D;r;C_fuel;C_batt;C_fc;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;C_main;m_curb;C_msrp;P_battSet;E_battSet;P_fcSet;C_battSet;C_fcSet;CF;w_h2;w_synth;s_ren
248;0.6846;119.2067;25866.0;0.4901;102.5034;2222286.6455;16.4178;42.1324;0.0;0.0;72.6554;0.0;501.2906;584.5906;0.0;0.5613;854.3575;11.5417;11527.3049;1.532;0.8574;110.4475;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
249;0.626;125.0532;25866.0;0.4146;106.7483;2240166.738;16.1002;42.2981;0.0;0.0;75.866;0.0;549.5644;584.9825;0.0;0.6214;869.3593;11.289;10840.7218;2.609;0.9002;107.3438;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
250;0.5417;121.7542;25866.0;0.3396;104.6874;2184079.4135;17.7179;42.7133;0.0;0.0;79.0093;0.0;530.8439;555.4977;0.0;0.6657;876.1246;11.6597;10975.6621;2.5147;0.7764;103.3018;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
251;0.5761;107.8126;25866.0;0.373;90.6097;2190659.2396;16.2629;46.1001;0.0;0.0;73.1182;0.0;468.0395;550.2226;0.0;0.572;864.7343;10.9679;11610.4551;2.4476;0.9004;117.643;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
252;0.7159;123.3379;25866.0;0.4597;100.8375;2272022.7446;18.7495;44.0468;0.0;0.0;77.9989;0.0;460.4026;583.6953;0.0;0.6731;887.8726;10.6762;9458.1778;2.715;0.8823;108.3757;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
253;0.6482;92.5383;25866.0;0.3949;70.4127;2258933.626;13.8666;41.2137;0.0;0.0;70.2304;0.0;405.8;590.9957;0.0;0.5157;883.1323;11.5992;8801.9748;2.817;0.8367;106.2062;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
254;0.6833;126.5929;25866.0;0.4594;107.5256;2202274.8164;17.7467;37.591;0.0;0.0;80.0471;0.0;521.0031;578.7704;0.0;0.6959;886.7705;11.0633;10439.9373;1.7447;0.706;102.2061;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
255;0.711;118.3144;25866.0;0.4542;96.0366;2243857.137;16.2618;46.9431;0.0;0.0;73.9939;0.0;515.028;556.7689;0.0;0.592;891.8397;11.7556;8567.9455;2.1404;0.9731;118.4214;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
256;0.6507;112.2601;25866.0;0.3926;90.514;2178972.1449;18.0069;39.0089;0.0;0.0;78.7103;0.0;431.5761;560.4114;0.0;0.6793;894.1482;10.6583;9401.1739;2.3548;0.6398;114.6156;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
257;0.6151;114.8186;25866.0;0.3868;94.3115;2323721.231;18.3789;49.9299;0.0;0.0;77.7143;0.0;445.7296;583.4674;0.0;0.68;888.0473;11.2259;10093.8975;2.0599;0.6761;115.8242;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
258;0.7238;108.0646;25866.0;0.4567;85.0724;2226459.6804;18.2852;48.6554;0.0;0.0;78.4381;0.0;401.6944;555.9192;0.0;0.6986;865.2726;10.1492;9541.18;2.1017;0.8156;112.9226;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
259;0.7132;102.3103;25866.0;0.4498;79.3278;2256839.099;15.7322;46.6161;0.0;0.0;73.737;0.0;409.5974;582.576;0.0;0.5967;857.078;11.5923;8470.9934;2.2661;0.8412;110.5221;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
260;0.7382;116.9171;25866.0;0.4716;94.063;2217762.5241;14.8007;36.6837;0.0;0.0;72.3194;0.0;514.4028;595.5864;0.0;0.5546;868.2964;10.7703;9009.9628;1.639;0.9213;119.7532;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
261;0.5765;105.8802;25866.0;0.373;87.5676;2327040.1667;16.3236;49.1098;0.0;0.0;72.133;0.0;439.5943;596.4279;0.0;0.5568;874.1236;11.2752;11270.1763;2.4132;0.887;104.0193;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
262;0.6731;110.3982;25866.0;0.4431;91.4811;2127587.415;17.0668;37.3453;0.0;0.0;74.011;0.0;447.8659;553.2966;0.0;0.6094;873.9596;10.9079;10310.7648;2.1571;0.9655;112.0394;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
263;0.5782;120.8204;25866.0;0.3853;104.0167;2253012.8739;16.3066;45.8628;0.0;0.0;73.7313;0.0;519.257;574.1852;0.0;0.6038;875.3216;11.4847;11674.5635;2.7567;0.8911;106.2798;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
264;0.7379;107.8757;25866.0;0.4255;80.3399;2280521.4628;15.2253;46.8306;0.0;0.0;74.4148;0.0;439.0934;581.6063;0.0;0.5763;877.8773;10.0385;8250.2671;2.179;0.7965;103.6044;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
265;0.7701;101.0487;25866.0;0.497;78.5713;2128826.5114;15.0305;35.6605;0.0;0.0;71.7577;0.0;429.1783;559.8393;0.0;0.5432;874.9329;10.4158;9092.8923;1.6993;0.9067;110.9225;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
266;0.6915;118.7775;25866.0;0.4104;94.0716;2273738.0176;16.7118;45.205;0.0;0.0;75.8145;0.0;488.8299;586.3089;0.0;0.6303;875.0786;10.9705;8389.0483;2.563;0.8097;101.1985;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
267;0.7455;113.7457;25866.0;0.4753;91.281;2150047.9841;18.1925;39.2772;0.0;0.0;76.8911;0.0;422.6325;556.4685;0.0;0.664;871.2004;10.594;9034.1623;2.0982;0.7733;101.4943;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
268;0.6025;106.2887;25866.0;0.4037;89.5077;2184007.1897;17.2987;40.1092;0.0;0.0;75.4797;0.0;425.4077;573.8508;0.0;0.6246;857.1787;11.4678;11348.9326;2.0734;0.7428;104.543;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
269;0.7555;118.5358;25866.0;0.4478;92.1418;2218404.9508;18.6184;42.8968;0.0;0.0;77.8966;0.0;420.4838;574.0522;0.0;0.6651;867.3934;10.1389;8289.7957;2.5354;0.7157;106.8307;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
270;0.6858;99.7495;25866.0;0.4308;78.4876;2156986.9774;16.2414;38.7837;0.0;0.0;74.0244;0.0;413.8217;563.861;0.0;0.579;864.9598;11.4368;8870.3617;2.4833;0.9492;103.2048;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
271;0.6655;123.394;25866.0;0.4244;103.1001;2176914.3564;15.8792;31.9464;0.0;0.0;75.4514;0.0;543.163;589.8369;0.0;0.6277;883.2981;10.5665;10151.8378;1.6533;0.7402;117.8635;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
272;0.6268;106.0688;25866.0;0.3976;86.6636;2189402.641;16.1506;42.0331;0.0;0.0;74.8528;0.0;463.8642;571.0817;0.0;0.6022;853.0749;10.0931;11178.474;1.5694;0.806;112.8428;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
273;0.6337;108.4099;25866.0;0.3822;86.9695;2205282.1301;14.7814;40.9053;0.0;0.0;71.8491;0.0;501.9758;568.0286;0.0;0.5534;884.9776;10.2618;10023.2276;2.6835;1.0375;109.7326;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
274;0.6002;117.5958;25866.0;0.4019;100.7673;2195169.0328;17.8685;43.7026;0.0;0.0;77.4206;0.0;471.0768;567.8126;0.0;0.6727;852.4297;10.8952;11972.5325;2.7224;0.7741;119.0937;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
275;0.6183;108.449;25866.0;0.414;90.8243;2231744.343;17.7051;37.6794;0.0;0.0;77.8442;0.0;444.2977;594.9569;0.0;0.6633;876.2823;11.4791;11031.0223;2.8017;0.9365;115.5272;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
276;0.6598;113.4808;25866.0;0.383;89.5202;2238645.3285;15.2158;43.4311;0.0;0.0;73.2598;0.0;503.3992;574.4921;0.0;0.5651;881.0908;10.6916;8738.6606;2.428;0.829;106.1435;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
277;0.6378;123.4802;25866.0;0.3914;102.2521;2228565.8636;15.9399;35.7561;0.0;0.0;74.6893;0.0;533.2632;599.609;0.0;0.5839;878.0086;11.0459;9504.1524;2.2466;0.7358;107.5633;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
278;0.599;96.7585;25866.0;0.3742;78.034;2154884.2096;15.9191;36.6245;0.0;0.0;73.6102;0.0;410.294;569.0644;0.0;0.5974;869.6353;11.9748;9610.4998;2.4337;0.7581;111.4147;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
279;0.631;104.6128;25866.0;0.3836;83.6948;2187366.6419;15.8432;39.3196;0.0;0.0;75.1103;0.0;451.3882;577.5881;0.0;0.6255;858.386;10.4392;10016.8925;2.2183;0.8425;119.2055;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
280;0.6877;99.5522;25866.0;0.4039;76.4678;2104071.3107;13.9508;30.8113;0.0;0.0;71.4872;0.0;455.4913;564.035;0.0;0.5395;886.1213;11.0684;8234.8602;2.1153;0.8903;102.5456;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
281;0.7737;123.2898;25866.0;0.4953;100.433;2123482.594;14.7284;31.6219;0.0;0.0;68.6622;0.0;515.9848;565.12;0.0;0.5062;897.9114;10.8141;8591.0162;2.2751;1.0714;113.5018;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
282;0.6211;120.6229;25866.0;0.3879;100.3897;2244519.272;17.9721;42.364;0.0;0.0;76.3556;0.0;469.5728;583.3599;0.0;0.6471;876.5155;10.2767;10794.5692;2.6719;0.8028;103.9335;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
283;0.5944;102.7016;25866.0;0.3738;84.1978;2170398.1947;17.4309;38.1431;0.0;0.0;75.8787;0.0;415.7527;572.38;0.0;0.6297;863.739;10.9517;10710.1634;2.2584;0.8177;115.6039;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
284;0.6237;97.5027;25866.0;0.4217;80.2686;2207701.7817;14.7351;42.2496;0.0;0.0;73.1332;0.0;444.6654;561.1779;0.0;0.554;890.476;11.1716;11466.6498;2.5717;1.07;107.8938;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
285;0.7883;99.9858;25866.0;0.4903;75.3128;2141669.0887;15.874;30.5596;0.0;0.0;74.2933;0.0;405.155;576.1957;0.0;0.5983;898.1813;10.5575;8221.8166;1.6888;0.8388;112.3511;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
286;0.6747;119.1764;25866.0;0.4185;97.8434;2154268.152;16.7161;36.0182;0.0;0.0;75.1369;0.0;502.6941;577.982;0.0;0.631;850.694;11.2402;8984.0897;2.6656;0.8947;107.203;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
287;0.6447;126.448;25866.0;0.4004;106.6649;2094693.9476;16.3306;33.7112;0.0;0.0;73.5338;0.0;543.7747;560.3671;0.0;0.5772;853.553;10.3881;10192.7406;2.602;0.8978;103.6666;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
288;0.5127;85.5329;25866.0;0.2994;67.4921;2187736.4722;13.4381;32.2666;0.0;0.0;71.1109;0.0;425.8997;595.1238;0.0;0.521;876.8676;10.4708;11581.3769;2.8548;0.8289;106.5499;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
289;0.6022;107.6932;25866.0;0.3721;87.6899;2248611.1625;13.7649;39.1452;0.0;0.0;72.1888;0.0;538.4774;589.1254;0.0;0.5418;895.2857;10.5345;10670.8865;2.3172;0.9877;117.1433;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
290;0.619;128.8937;25866.0;0.4115;110.5458;2287728.2095;18.6283;46.7619;0.0;0.0;78.5271;0.0;507.3964;590.4852;0.0;0.6894;867.9381;11.1969;11135.7357;2.3882;0.7585;101.381;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
291;0.5816;111.0447;25866.0;0.3637;93.3931;2095985.4011;15.2381;33.5581;0.0;0.0;70.7087;0.0;511.7761;550.6734;0.0;0.5342;885.5495;11.1487;10650.7542;2.8066;0.8899;100.3409;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
292;0.5877;124.7543;25866.0;0.3797;107.3453;2165117.3523;16.3346;30.3104;0.0;0.0;73.2723;0.0;529.7533;599.0711;0.0;0.5689;854.9516;10.9829;11323.7118;2.6293;0.7909;113.9217;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
293;0.626;111.1645;25866.0;0.4055;93.1192;2116713.2465;15.3061;32.865;0.0;0.0;73.2145;0.0;494.8669;564.3341;0.0;0.5792;877.4243;11.8817;9872.3471;2.4223;0.8131;114.6885;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
294;0.7095;103.0775;25866.0;0.4652;82.97;2129063.4293;13.9661;30.8777;0.0;0.0;69.8283;0.0;486.4575;573.6635;0.0;0.512;886.1794;11.1294;9513.9298;1.7096;0.9936;102.124;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
295;0.6548;104.491;25866.0;0.3863;82.0251;2164672.3936;16.3827;32.8097;0.0;0.0;76.1853;0.0;417.087;580.4903;0.0;0.6459;887.7011;10.8183;8906.5667;2.9311;0.6937;100.1364;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
296;0.5931;100.7989;25866.0;0.3692;82.3632;2129825.4689;16.6714;33.3871;0.0;0.0;75.1736;0.0;422.1068;572.9207;0.0;0.6398;861.8851;10.7156;10781.2412;2.0285;0.7326;113.8673;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
297;0.6423;109.2507;25866.0;0.3765;87.4206;2124241.9982;14.0078;36.9602;0.0;0.0;69.7465;0.0;504.0672;557.5665;0.0;0.511;862.9767;10.3241;9425.31;2.6341;0.9516;115.0752;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
298;0.7667;124.6292;25866.0;0.5088;103.2124;2148186.9873;16.5787;32.497;0.0;0.0;74.7802;0.0;522.0206;584.2679;0.0;0.5961;858.8951;10.3985;9646.0283;1.6571;0.9197;118.8857;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
299;0.5973;99.8785;25866.0;0.3924;82.1832;2233152.1842;16.1398;44.8759;0.0;0.0;74.0273;0.0;427.139;581.3562;0.0;0.5986;850.8536;11.9046;10600.9522;1.9833;0.8139;107.4216;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
300;0.467;706.2404;24302.0;0.2442;690.7505;1689866.2227;5.7315;0.0;0.0;0.0;42.1662;0.0;438.086;560.7873;0.0;0.0;896.8084;10.2929;10599.0448;2.4495;1.7251;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
301;0.4939;698.8884;24302.0;0.2282;680.3707;1693965.0618;5.4398;0.0;0.0;0.0;42.8876;0.0;462.4198;562.1501;0.0;0.0;887.0942;10.9887;8324.7513;2.7932;1.3441;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
302;0.4528;527.6275;24302.0;0.2421;513.1575;1669162.3936;3.4725;0.0;0.0;0.0;42.5187;0.0;541.6645;553.9036;0.0;0.0;883.5332;11.9213;9676.197;1.5153;1.8517;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
303;0.3656;538.6549;24302.0;0.1708;525.1243;1687944.0272;3.6123;0.0;0.0;0.0;42.7476;0.0;535.7128;560.1482;0.0;0.0;886.5016;11.297;11042.762;2.7342;1.4827;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
304;0.4607;554.0729;24302.0;0.237;538.0621;1739143.1226;4.6079;0.0;0.0;0.0;44.0978;0.0;443.9032;577.1711;0.0;0.0;893.3659;11.1789;9716.8073;2.0834;1.7107;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
305;0.379;563.8703;24302.0;0.1711;548.8163;1759972.9727;4.1766;0.0;0.0;0.0;45.9145;0.0;520.1109;584.0967;0.0;0.0;889.3127;10.1021;11572.8461;2.8428;1.3962;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
306;0.5462;648.6141;24302.0;0.2806;629.4416;1754441.5852;5.3562;0.0;0.0;0.0;44.7272;0.0;453.1191;582.2576;0.0;0.0;852.7008;10.8832;8408.206;1.5822;1.4548;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
307;0.4554;669.408;24302.0;0.2332;653.6256;1725888.0642;4.6333;0.0;0.0;0.0;43.0025;0.0;522.9671;572.764;0.0;0.0;858.6236;10.891;10040.9272;2.0403;1.6795;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
308;0.3678;440.8882;24302.0;0.1648;426.6174;1708354.3087;3.3605;0.0;0.0;0.0;45.9464;0.0;502.8381;566.9343;0.0;0.0;890.7713;10.927;10955.3889;2.5588;1.3814;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
309;0.4386;637.4007;24302.0;0.2514;624.4079;1686704.8713;5.4324;0.0;0.0;0.0;43.2764;0.0;428.8148;559.7362;0.0;0.0;858.8544;10.8614;11952.2291;1.5569;1.6007;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
