;FE;E_batt;E_battEmptyPHEV;P_batt;P_fc;C3;C5;Em_elFC;Em_elVC;cd;cd_phev;Em_elBatt;L;D;r;C_fuel;C_batt;C_fc;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;C_main;m_curb;C_msrp;P_battSet;E_battSet;P_fcSet;C_battSet;C_fcSet;CF;w_h2;w_synth;s_ren;Number;fe_phev_cd;fe_phev_cs;c_phev_el;c_phev_synth
403;6.6859;0.0;11.2357;0.0;0.0;43.6012;66.6559;381.3141;529.2279;0.0;0.0086;817.6616;16.6647;10050.7633;7.9351;2.7519;167.8382;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;404;15.346;6.5434;0.4962;2.7716
404;5.4794;0.0;11.4283;0.0;0.0;42.4678;167.4218;293.2077;554.2135;0.0;0.0086;858.7335;15.2995;11164.9525;7.2789;1.7761;178.3295;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;405;15.9653;5.319;0.4685;1.7875
405;5.7453;0.0;10.7615;0.0;0.0;43.481;249.3406;319.0284;582.6304;0.0;0.0098;792.0168;15.1744;10299.782;7.235;1.9939;169.6831;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;406;16.8637;5.5526;0.2282;2.0113
406;5.9453;0.0;10.0392;0.0;0.0;43.5313;223.0098;276.7509;590.2966;0.0;0.0058;764.2108;15.3025;11772.7406;7.9996;2.8993;195.0349;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;407;15.3359;5.8454;0.3726;2.9141
407;6.5093;0.0;10.3025;0.0;0.0;44.8542;5.8116;364.5753;539.7592;0.0;0.0063;871.5748;15.9199;10350.0315;7.0795;2.5717;186.8761;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;408;15.3347;6.4043;0.3022;2.5862
408;5.1512;0.0;11.8737;0.0;0.0;43.3028;105.28;338.7014;551.6508;0.0;0.0061;749.9893;15.9954;11584.8623;7.77;2.8228;173.9757;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;409;16.9819;5.0263;0.2203;2.8388
409;6.5811;0.0;11.3967;0.0;0.0;45.0519;124.5482;374.3393;539.6033;0.0;0.0019;886.503;15.5198;11374.1985;7.7595;2.8253;187.5989;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;410;15.8551;6.5488;0.2289;2.8302
410;6.7788;0.0;11.4762;0.0;0.0;43.1218;175.5817;253.4822;533.2536;0.0;0.0062;753.2807;16.6425;10288.5749;7.4226;2.6938;175.0608;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;411;15.3618;6.6767;0.3614;2.7084
411;6.3521;0.0;10.0402;0.0;0.0;46.1417;431.6955;224.8133;504.9137;0.0;0.0073;838.4396;15.5585;10139.0841;7.0258;1.4794;182.3806;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;412;16.9833;6.212;0.3346;1.4878
412;5.3461;0.0;10.2279;0.0;0.0;45.2453;62.896;211.6009;562.1418;0.0;0.0043;724.1483;16.1209;11446.2508;7.555;2.3695;173.7922;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;413;15.8518;5.2666;0.251;2.3786
413;5.0447;0.0;11.1335;0.0;0.0;43.3415;335.6646;315.4186;536.3625;0.0;0.0001;824.6771;15.0469;11356.6461;7.4714;2.5682;167.8933;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;414;16.9854;5.0434;0.3144;2.5683
414;6.2045;0.0;11.0302;0.0;0.0;44.9601;184.8506;212.7122;526.5497;0.0;0.0047;730.8212;16.1064;10363.2601;7.8309;2.2955;173.4865;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;415;16.2544;6.1183;0.4895;2.3041
415;6.6124;0.0;10.9826;0.0;0.0;42.6535;459.797;394.792;563.1733;0.0;0.0039;841.486;16.632;11106.2947;7.9243;1.6206;163.7978;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;416;15.4057;6.5475;0.2843;1.6259
416;6.8461;0.0;11.2115;0.0;0.0;42.1535;170.153;341.4675;517.785;0.0;0.0017;730.4505;16.4241;10145.7597;7.5248;2.1053;190.9831;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;417;15.1855;6.819;0.3156;2.1083
417;6.752;0.0;11.6276;0.0;0.0;44.2177;277.257;222.3824;521.3812;0.0;0.01;742.9268;15.1096;10595.8861;7.4249;1.553;169.4589;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;418;16.3133;6.5733;0.4885;1.5637
418;6.8498;0.0;11.9764;0.0;0.0;46.0956;90.4114;303.7525;524.2684;0.0;0.0057;740.2138;15.2835;10189.551;7.9295;1.3898;174.2426;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;419;15.5881;6.7548;0.2137;1.3966
419;6.1659;0.0;10.3739;0.0;0.0;44.6218;457.2598;344.369;513.487;0.0;0.0019;874.6109;15.4089;10480.1615;7.1609;1.4071;172.0594;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;420;16.1663;6.1314;0.4459;1.4089
420;6.5641;0.0;11.1867;0.0;0.0;43.3971;82.9592;244.8076;510.4323;0.0;0.0055;827.6025;16.2721;11751.3604;7.003;1.658;173.5905;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;421;16.9061;6.4598;0.3807;1.6651
421;6.8123;0.0;11.8706;0.0;0.0;44.9221;362.3001;298.8133;595.89;0.0;0.0027;733.119;16.3344;11549.3983;7.4701;2.1824;188.3533;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;422;15.2427;6.7692;0.4393;2.1871
422;6.9488;0.0;10.6234;0.0;0.0;43.184;438.4197;259.4968;528.4381;0.0;0.0076;841.1855;16.0776;11122.1718;7.0823;2.1046;193.2681;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;423;16.3708;6.8135;0.4738;2.1171
423;5.2147;0.0;10.9562;0.0;0.0;43.3904;453.3696;370.0099;548.2409;0.0;0.0066;709.9883;15.4173;11954.1805;7.5769;2.8162;181.8764;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;424;16.4713;5.085;0.2219;2.8335
424;6.6062;0.0;11.1981;0.0;0.0;43.7359;230.0485;308.7053;535.0593;0.0;0.0086;715.5937;15.4964;10318.864;7.1143;2.2265;191.9681;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;425;16.5;6.4494;0.445;2.2419
425;5.6904;0.0;11.3279;0.0;0.0;44.2572;172.9719;232.5108;554.834;0.0;0.0098;856.9477;15.9886;10815.4242;7.9831;2.119;188.4436;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;426;15.4016;5.5176;0.3935;2.1361
426;6.0279;0.0;10.6262;0.0;0.0;43.3883;359.5141;373.6671;539.4856;0.0;0.0087;762.6058;16.7243;10621.7888;7.6473;2.344;184.8524;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;427;15.4978;5.8768;0.4066;2.361
427;6.8779;0.0;11.9826;0.0;0.0;43.7086;187.9345;210.6914;546.2104;0.0;0.007;858.4265;16.8359;10761.6627;7.7175;2.349;177.0628;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;428;15.6561;6.7609;0.2368;2.3639
428;5.3407;0.0;10.8959;0.0;0.0;43.9762;450.99;221.5004;544.4992;0.0;0.0025;747.95;16.2739;10513.4898;7.0314;1.913;178.0495;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;429;15.8016;5.2941;0.4674;1.9167
429;5.3389;0.0;11.4957;0.0;0.0;45.4753;301.0376;380.5881;555.9159;0.0;0.005;893.0217;16.081;10235.0468;7.964;1.5861;172.2741;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;430;16.8365;5.2389;0.2579;1.5928
430;6.303;0.0;11.2385;0.0;0.0;42.4136;17.7484;326.7947;515.702;0.0;0.0049;819.5401;16.2129;11854.5612;7.4287;2.1989;166.7572;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;431;16.0013;6.2153;0.2278;2.2087
431;5.7312;0.0;11.0501;0.0;0.0;44.8372;171.566;202.5862;568.6267;0.0;0.0025;842.5734;16.3956;10659.8854;7.0949;2.2693;181.5625;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;432;15.8191;5.6867;0.3204;2.2741
432;7.1103;0.0;11.9375;0.0;0.0;43.4553;206.9938;304.9261;536.5422;0.0;0.0087;768.6659;16.5019;11509.1498;7.0002;2.7592;179.5993;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;433;16.3444;6.9584;0.3882;2.7799
433;5.5022;0.0;10.0458;0.0;0.0;44.4443;203.886;291.5376;519.5938;0.0;0.001;707.2634;15.2755;10850.1476;7.0227;2.4766;163.0619;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;434;16.8773;5.4831;0.3416;2.4787
434;5.3;0.0;10.356;0.0;0.0;43.5796;479.5129;237.5992;536.8886;0.0;0.0073;874.3689;15.058;10308.4664;7.5438;2.2308;176.4093;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;435;15.017;5.1729;0.4496;2.2439
435;5.6885;0.0;10.7366;0.0;0.0;43.3635;294.0191;233.7646;563.4954;0.0;0.0045;833.7648;16.2632;10903.1717;7.7342;1.4915;197.7595;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;436;15.8802;5.606;0.4943;1.496
436;6.4181;0.0;10.4093;0.0;0.0;45.0737;64.0626;310.5903;594.0532;0.0;0.0051;887.7303;16.9301;10304.9042;7.0777;2.9855;177.4633;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;437;15.2323;6.3343;0.4411;2.9985
437;6.7941;0.0;11.0815;0.0;0.0;45.4509;213.515;274.6204;596.4456;0.0;0.0098;745.1832;16.6963;10435.0404;7.2967;2.8677;178.2695;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;438;16.6125;6.6154;0.2191;2.8938
438;6.3925;0.0;10.5856;0.0;0.0;42.4317;278.2152;255.3267;501.3728;0.0;0.0008;781.2461;16.5925;10763.8558;7.3752;2.2471;165.3094;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;439;16.6278;6.378;0.4178;2.2485
439;5.2131;0.0;10.7215;0.0;0.0;44.0862;140.8991;307.4307;593.6895;0.0;0.0034;703.5818;15.8251;11676.3264;7.1906;1.5191;176.2921;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;440;15.0324;5.1543;0.2882;1.5233
440;5.6485;0.0;10.2773;0.0;0.0;45.3837;483.2966;268.2264;541.151;0.0;0.0011;847.6307;15.4315;10380.2845;7.1558;1.5187;193.301;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;441;16.9619;5.6267;0.279;1.5201
441;5.6687;0.0;10.917;0.0;0.0;46.091;271.7948;395.7534;540.6547;0.0;0.0066;787.8732;16.4697;10839.6636;7.3512;2.9328;196.317;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;442;15.566;5.5516;0.3631;2.9498
442;6.2712;0.0;11.9422;0.0;0.0;42.7977;90.8637;285.8937;534.2367;0.0;0.0099;838.2454;16.5361;10019.8271;7.4734;1.4092;196.693;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;443;15.9081;6.0953;0.3114;1.4202
443;5.7073;0.0;11.2815;0.0;0.0;43.2999;448.153;347.7802;594.644;0.0;0.0013;854.3004;16.0712;11420.7614;7.7022;2.7037;165.1628;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;444;15.3226;5.6846;0.4709;2.7066
444;6.6544;0.0;11.9327;0.0;0.0;42.6115;178.857;237.0632;581.0579;0.0;0.0089;827.308;15.5363;11663.2495;7.8757;1.6748;170.2969;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;445;15.7851;6.5015;0.3633;1.6866
445;6.9486;0.0;10.9043;0.0;0.0;44.0082;309.5845;247.5561;585.4743;0.0;0.0013;748.9904;15.9379;10908.3633;7.3701;1.8409;184.8008;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;446;16.9729;6.9242;0.2026;1.8431
446;5.7018;0.0;10.3752;0.0;0.0;45.8651;166.9682;301.0055;591.3547;0.0;0.002;800.7577;16.2555;11733.5206;7.4192;2.2141;199.2336;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;447;15.6477;5.6666;0.297;2.2179
447;5.7094;0.0;11.5152;0.0;0.0;44.5978;387.8354;264.1966;519.689;0.0;0.0059;795.4626;15.8292;11093.5819;7.6644;2.8871;186.6098;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;448;15.9716;5.6009;0.2925;2.9025
448;5.1723;0.0;11.2797;0.0;0.0;42.1717;373.2019;335.3319;549.5071;0.0;0.0008;824.3967;15.3159;11824.1026;7.737;1.4918;167.7608;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;449;15.8331;5.1581;0.2148;1.4928
449;5.2404;0.0;10.6549;0.0;0.0;42.8135;146.6333;294.8366;551.366;0.0;0.0008;887.7831;15.1027;10670.0706;7.0575;2.5817;177.8278;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;450;15.4668;5.2256;0.4266;2.5835
450;5.3036;0.0;10.92;0.0;0.0;43.1487;233.7906;371.248;549.2472;0.0;0.0002;791.021;15.2226;11016.0519;7.2723;2.5687;191.5276;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;451;16.8379;5.3002;0.488;2.5691
451;6.9756;0.0;10.8575;0.0;0.0;44.7339;403.3603;345.6716;561.0436;0.0;0.0078;815.9499;16.981;10703.0055;7.194;2.354;169.7091;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;452;15.9606;6.8424;0.4721;2.3688
452;5.5788;0.0;10.6887;0.0;0.0;42.0769;458.5267;302.1654;521.0912;0.0;0.0009;830.7302;16.4913;11419.2184;7.5367;1.4208;178.1024;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;453;16.0486;5.5626;0.3173;1.4218
453;6.3262;0.0;11.5865;0.0;0.0;43.3564;328.26;334.8652;591.0353;0.0;0.0049;776.434;16.5257;11737.7735;7.8133;1.8842;188.6175;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;454;16.0576;6.2386;0.2236;1.8924
454;5.7276;0.0;11.311;0.0;0.0;43.6662;449.1733;203.2431;563.6819;0.0;0.0012;832.4055;16.392;11594.7559;7.5985;2.352;164.0247;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;455;16.5296;5.705;0.2385;2.3545
455;7.0913;0.0;11.1588;0.0;0.0;42.8196;184.6885;384.9514;574.3728;0.0;0.0091;892.0439;15.3424;11892.6065;7.295;2.5851;185.5216;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;456;15.643;6.941;0.2915;2.6062
456;6.8235;0.0;11.7682;0.0;0.0;44.7172;212.9755;266.9687;572.1738;0.0;0.0032;844.4685;15.701;10801.0631;7.2576;2.2899;170.0104;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;457;15.095;6.7722;0.2649;2.2965
457;6.4194;0.0;10.2413;0.0;0.0;42.5232;18.7459;260.2253;542.5441;0.0;0.0093;880.2246;16.7181;11239.9521;7.607;2.8446;188.0209;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;458;16.8983;6.2426;0.4448;2.867
458;6.417;0.0;10.5903;0.0;0.0;45.908;32.5065;362.8325;516.3143;0.0;0.0003;876.3289;16.475;11127.1789;7.1817;1.516;179.3363;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;459;16.1239;6.4125;0.2419;1.5163
459;6.5137;0.0;11.0336;0.0;0.0;43.9235;237.348;225.5536;587.7444;0.0;0.0018;756.2032;16.2831;11255.9829;7.1654;2.2536;164.5107;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;460;16.4175;6.4804;0.2297;2.2573
460;6.8546;0.0;10.7544;0.0;0.0;43.3021;217.558;335.9583;586.573;0.0;0.0072;725.8021;15.9052;11034.7444;7.8208;1.8692;171.0017;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;461;16.1005;6.729;0.2074;1.8813
461;6.8962;0.0;10.1012;0.0;0.0;43.0161;439.7285;220.3424;580.5194;0.0;0.0096;836.2466;15.7684;10749.9918;7.0295;1.7692;175.764;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;462;15.9928;6.7307;0.4547;1.7819
462;6.468;0.0;11.9105;0.0;0.0;45.5868;316.5129;216.351;527.693;0.0;0.0016;777.1122;16.087;11284.4989;7.3794;2.1114;174.7041;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;463;15.1295;6.4425;0.3586;2.1142
463;6.0069;0.0;10.0918;0.0;0.0;44.9931;297.8488;301.3793;593.568;0.0;0.0032;735.246;15.3726;10271.14;7.3692;2.6454;194.0688;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;464;16.0742;5.9487;0.4737;2.6524
464;5.7158;0.0;10.9656;0.0;0.0;43.3084;22.8018;229.7019;510.0702;0.0;0.0023;895.547;16.6209;11001.49;7.4673;2.4832;171.8196;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;465;16.2229;5.673;0.3891;2.488
465;5.9967;0.0;11.3939;0.0;0.0;46.3483;448.992;219.9507;597.7602;0.0;0.009;822.033;15.643;10064.3408;7.6349;2.4991;187.8944;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;11.6;3000.0;466;16.9163;5.8202;0.3524;2.5187
